id,ra1,dec1,ra2,dec2
Tri,26.744700,25.626300,26.749609,26.376300
Tri,26.749609,26.376300,26.754583,27.126300
Tri,26.754583,27.126300,26.759624,27.876300
Tri,26.759624,27.876300,26.764735,28.626300
Tri,26.764700,28.626300,25.790194,28.631363
Tri,25.790194,28.631363,24.815641,28.636244
Tri,24.815641,28.636244,23.841043,28.640942
Tri,23.841043,28.640942,22.866400,28.645456
Tri,22.866400,28.645400,22.871348,29.478734
Tri,22.871348,29.478734,22.876378,30.312067
Tri,22.876378,30.312067,22.881494,31.145401
Tri,22.881494,31.145401,22.886701,31.978734
Tri,22.886701,31.978734,22.892004,32.812067
Tri,22.892004,32.812067,22.897407,33.645400
Tri,22.897400,33.645400,22.904023,34.645350
Tri,22.904023,34.645350,22.910808,35.645300
Tri,22.910800,35.645300,23.904784,35.640695
Tri,23.904784,35.640695,24.898707,35.635898
Tri,24.898707,35.635898,25.892569,35.630912
Tri,25.892569,35.630912,26.886366,35.625738
Tri,26.886366,35.625738,27.880096,35.620377
Tri,27.880096,35.620377,28.873757,35.614831
Tri,28.873757,35.614831,29.867346,35.609101
Tri,29.867346,35.609101,30.860861,35.603191
Tri,30.860861,35.603191,31.854300,35.597100
Tri,31.854300,35.597100,31.862624,36.472100
Tri,31.862624,36.472100,31.871139,37.347100
Tri,31.871100,37.347100,32.847430,37.340940
Tri,32.847430,37.340940,33.823678,37.334611
Tri,33.823678,37.334611,34.799840,37.328113
Tri,34.799840,37.328113,35.775915,37.321449
Tri,35.775915,37.321449,36.751900,37.314621
Tri,36.751900,37.314621,37.727794,37.307631
Tri,37.727794,37.307631,38.703595,37.300480
Tri,38.703595,37.300480,39.679300,37.293171
Tri,39.679300,37.293200,40.434700,37.287434
Tri,40.434700,37.287400,40.423690,36.370768
Tri,40.423690,36.370768,40.412936,35.454134
Tri,40.412936,35.454134,40.402424,34.537500
Tri,40.402400,34.537500,41.157155,34.531646
Tri,41.157155,34.531646,41.911855,34.525700
Tri,41.911855,34.525700,42.666500,34.519664
Tri,42.666500,34.519700,42.656706,33.686401
Tri,42.656706,33.686401,42.647099,32.853101
Tri,42.647099,32.853101,42.637672,32.019801
Tri,42.637672,32.019801,42.628414,31.186500
Tri,42.628400,31.186500,41.723497,31.193727
Tri,41.723497,31.193727,40.818525,31.200824
Tri,40.818525,31.200824,39.913484,31.207788
Tri,39.913484,31.207788,39.008375,31.214619
Tri,39.008375,31.214619,38.103200,31.221313
Tri,38.103200,31.221300,38.094727,30.367176
Tri,38.094727,30.367176,38.086400,29.513051
Tri,38.086400,29.513051,38.078212,28.658925
Tri,38.078212,28.658925,38.070158,27.804800
Tri,38.070100,27.804800,37.127863,27.811622
Tri,37.127863,27.811622,36.185566,27.818294
Tri,36.185566,27.818294,35.243210,27.824812
Tri,35.243210,27.824812,34.300797,27.831176
Tri,34.300797,27.831176,33.358329,27.837384
Tri,33.358329,27.837384,32.415805,27.843434
Tri,32.415805,27.843434,31.473229,27.849325
Tri,31.473229,27.849325,30.530600,27.855054
Tri,30.530600,27.855000,30.524891,27.105034
Tri,30.524891,27.105034,30.519257,26.355067
Tri,30.519257,26.355067,30.513696,25.605100
Tri,30.513700,25.605100,29.571515,25.610664
Tri,29.571515,25.610664,28.629286,25.616063
Tri,28.629286,25.616063,27.687014,25.621297
Tri,27.687014,25.621297,26.744700,25.626364
TrA,224.166400,-70.511500,224.107877,-69.678417
TrA,224.107877,-69.678417,224.053776,-68.845317
TrA,224.053776,-68.845317,224.003594,-68.012200
TrA,224.003600,-68.012200,224.855034,-68.005215
TrA,224.855034,-68.005215,225.706202,-67.998121
TrA,225.706202,-67.998121,226.557101,-67.990921
TrA,226.557100,-67.990900,226.500082,-67.011976
TrA,226.500082,-67.011976,226.447480,-66.033033
TrA,226.447480,-66.033033,226.398771,-65.054074
TrA,226.398771,-65.054074,226.353515,-64.075100
TrA,226.353500,-64.075100,227.307211,-64.066903
TrA,227.307211,-64.066903,228.260634,-64.058575
TrA,228.260634,-64.058575,229.213764,-64.050120
TrA,229.213764,-64.050120,230.166597,-64.041538
TrA,230.166600,-64.041600,230.127049,-63.180643
TrA,230.127049,-63.180643,230.089781,-62.319676
TrA,230.089781,-62.319676,230.054589,-61.458700
TrA,230.054600,-61.458700,230.899881,-61.450982
TrA,230.899881,-61.450982,231.744948,-61.443168
TrA,231.744948,-61.443168,232.589798,-61.435260
TrA,232.589800,-61.435300,232.549896,-60.435500
TrA,232.549900,-60.435500,233.521968,-60.426284
TrA,233.521968,-60.426284,234.493755,-60.416949
TrA,234.493755,-60.416949,235.465256,-60.407497
TrA,235.465256,-60.407497,236.436469,-60.397930
TrA,236.436469,-60.397930,237.407390,-60.388252
TrA,237.407390,-60.388252,238.378017,-60.378465
TrA,238.378017,-60.378465,239.348346,-60.368572
TrA,239.348346,-60.368572,240.318374,-60.358577
TrA,240.318374,-60.358577,241.288100,-60.348481
TrA,241.288100,-60.348481,242.257520,-60.338288
TrA,242.257520,-60.338288,243.226631,-60.328000
TrA,243.226631,-60.328000,244.195432,-60.317622
TrA,244.195432,-60.317622,245.163920,-60.307155
TrA,245.163920,-60.307155,246.132093,-60.296603
TrA,246.132093,-60.296603,247.099948,-60.285969
TrA,247.099948,-60.285969,248.067484,-60.275255
TrA,248.067484,-60.275255,249.034698,-60.264466
TrA,249.034700,-60.264500,249.081632,-61.264200
TrA,249.081600,-61.264200,249.900576,-61.255004
TrA,249.900576,-61.255004,250.719309,-61.245758
TrA,250.719309,-61.245758,251.537798,-61.236463
TrA,251.537800,-61.236500,251.581327,-62.097348
TrA,251.581327,-62.097348,251.627397,-62.958182
TrA,251.627397,-62.958182,251.676261,-63.819000
TrA,251.676300,-63.819000,252.516189,-63.809411
TrA,252.516189,-63.809411,253.355790,-63.799775
TrA,253.355790,-63.799775,254.195100,-63.790094
TrA,254.195100,-63.790100,254.238153,-64.498207
TrA,254.238153,-64.498207,254.283497,-65.206300
TrA,254.283500,-65.206300,254.913041,-65.199009
TrA,254.913041,-65.199009,255.542406,-65.191694
TrA,255.542400,-65.191600,255.599275,-66.024623
TrA,255.599275,-66.024623,255.659995,-66.857624
TrA,255.659995,-66.857624,255.724991,-67.690600
TrA,255.725000,-67.690600,256.564520,-67.680805
TrA,256.564520,-67.680805,257.403687,-67.670974
TrA,257.403687,-67.670974,258.242501,-67.661109
TrA,258.242500,-67.661100,258.312934,-68.494000
TrA,258.312934,-68.494000,258.388765,-69.326868
TrA,258.388765,-69.326868,258.470672,-70.159700
TrA,258.470700,-70.159700,257.470700,-70.171458
TrA,257.470700,-70.171458,256.470127,-70.183168
TrA,256.470127,-70.183168,255.468982,-70.194826
TrA,255.468982,-70.194826,254.467267,-70.206428
TrA,254.467267,-70.206428,253.464983,-70.217970
TrA,253.464983,-70.217970,252.462133,-70.229450
TrA,252.462133,-70.229450,251.458720,-70.240863
TrA,251.458720,-70.240863,250.454744,-70.252207
TrA,250.454744,-70.252207,249.450209,-70.263477
TrA,249.450209,-70.263477,248.445117,-70.274669
TrA,248.445117,-70.274669,247.439472,-70.285782
TrA,247.439472,-70.285782,246.433276,-70.296810
TrA,246.433276,-70.296810,245.426533,-70.307751
TrA,245.426533,-70.307751,244.419246,-70.318601
TrA,244.419246,-70.318601,243.411420,-70.329357
TrA,243.411420,-70.329357,242.403057,-70.340016
TrA,242.403057,-70.340016,241.394162,-70.350573
TrA,241.394162,-70.350573,240.384739,-70.361026
TrA,240.384739,-70.361026,239.374793,-70.371372
TrA,239.374793,-70.371372,238.364328,-70.381606
TrA,238.364328,-70.381606,237.353349,-70.391727
TrA,237.353349,-70.391727,236.341861,-70.401730
TrA,236.341861,-70.401730,235.329870,-70.411613
TrA,235.329870,-70.411613,234.317380,-70.421372
TrA,234.317380,-70.421372,233.304398,-70.431004
TrA,233.304398,-70.431004,232.290929,-70.440507
TrA,232.290929,-70.440507,231.276979,-70.449877
TrA,231.276979,-70.449877,230.262554,-70.459110
TrA,230.262554,-70.459110,229.247660,-70.468206
TrA,229.247660,-70.468206,228.232305,-70.477159
TrA,228.232305,-70.477159,227.216494,-70.485968
TrA,227.216494,-70.485968,226.200235,-70.494629
TrA,226.200235,-70.494629,225.183535,-70.503140
TrA,225.183535,-70.503140,224.166400,-70.511498
Tuc,351.997800,-74.312500,352.867927,-74.310893
Tuc,352.867927,-74.310893,353.737975,-74.309452
Tuc,353.737975,-74.309452,354.607954,-74.308177
Tuc,354.607954,-74.308177,355.477871,-74.307069
Tuc,355.477871,-74.307069,356.347736,-74.306128
Tuc,356.347736,-74.306128,357.217557,-74.305354
Tuc,357.217557,-74.305354,358.087342,-74.304747
Tuc,358.087342,-74.304747,358.957100,-74.304308
Tuc,358.957100,-74.304308,359.826840,-74.304037
Tuc,359.826840,-74.304037,0.696571,-74.303933
Tuc,0.696571,-74.303933,1.566300,-74.303997
Tuc,1.566300,-74.304000,2.463206,-74.304241
Tuc,2.463206,-74.304241,3.360129,-74.304661
Tuc,3.360129,-74.304661,4.257079,-74.305259
Tuc,4.257079,-74.305259,5.154066,-74.306034
Tuc,5.154066,-74.306034,6.051098,-74.306988
Tuc,6.051098,-74.306988,6.948186,-74.308119
Tuc,6.948186,-74.308119,7.845338,-74.309427
Tuc,7.845338,-74.309427,8.742565,-74.310912
Tuc,8.742565,-74.310912,9.639875,-74.312574
Tuc,9.639875,-74.312574,10.537278,-74.314412
Tuc,10.537278,-74.314412,11.434783,-74.316426
Tuc,11.434783,-74.316426,12.332399,-74.318616
Tuc,12.332400,-74.318600,12.295379,-75.318500
Tuc,12.295400,-75.318500,13.223445,-75.320947
Tuc,13.223445,-75.320947,14.151640,-75.323582
Tuc,14.151640,-75.323582,15.079994,-75.326402
Tuc,15.079994,-75.326402,16.008520,-75.329408
Tuc,16.008520,-75.329408,16.937228,-75.332599
Tuc,16.937228,-75.332599,17.866129,-75.335973
Tuc,17.866129,-75.335973,18.795234,-75.339531
Tuc,18.795234,-75.339531,19.724554,-75.343271
Tuc,19.724554,-75.343271,20.654101,-75.347192
Tuc,20.654100,-75.347200,20.715659,-74.375111
Tuc,20.715659,-74.375111,20.770176,-73.403007
Tuc,20.770176,-73.403007,20.818820,-72.430890
Tuc,20.818820,-72.430890,20.862516,-71.458763
Tuc,20.862516,-71.458763,20.902003,-70.486626
Tuc,20.902003,-70.486626,20.937881,-69.514482
Tuc,20.937881,-69.514482,20.970642,-68.542331
Tuc,20.970642,-68.542331,21.000691,-67.570174
Tuc,21.000691,-67.570174,21.028367,-66.598012
Tuc,21.028367,-66.598012,21.053955,-65.625845
Tuc,21.053955,-65.625845,21.077695,-64.653675
Tuc,21.077695,-64.653675,21.099793,-63.681501
Tuc,21.099793,-63.681501,21.120425,-62.709324
Tuc,21.120425,-62.709324,21.139744,-61.737144
Tuc,21.139744,-61.737144,21.157879,-60.764961
Tuc,21.157879,-60.764961,21.174948,-59.792776
Tuc,21.174948,-59.792776,21.191050,-58.820589
Tuc,21.191050,-58.820589,21.206273,-57.848400
Tuc,21.206200,-57.848400,20.224446,-57.844262
Tuc,20.224446,-57.844262,19.242800,-57.840320
Tuc,19.242800,-57.840320,18.261256,-57.836576
Tuc,18.261256,-57.836576,17.279808,-57.833030
Tuc,17.279808,-57.833030,16.298452,-57.829684
Tuc,16.298452,-57.829684,15.317181,-57.826538
Tuc,15.317181,-57.826538,14.335992,-57.823593
Tuc,14.335992,-57.823593,13.354878,-57.820851
Tuc,13.354878,-57.820851,12.373833,-57.818312
Tuc,12.373833,-57.818312,11.392853,-57.815977
Tuc,11.392853,-57.815977,10.411933,-57.813846
Tuc,10.411933,-57.813846,9.431066,-57.811920
Tuc,9.431066,-57.811920,8.450247,-57.810200
Tuc,8.450247,-57.810200,7.469471,-57.808686
Tuc,7.469471,-57.808686,6.488732,-57.807379
Tuc,6.488732,-57.807379,5.508026,-57.806278
Tuc,5.508026,-57.806278,4.527345,-57.805385
Tuc,4.527345,-57.805385,3.546686,-57.804699
Tuc,3.546686,-57.804699,2.566041,-57.804221
Tuc,2.566041,-57.804221,1.585407,-57.803950
Tuc,1.585407,-57.803950,0.604777,-57.803888
Tuc,0.604777,-57.803888,359.624146,-57.804033
Tuc,359.624146,-57.804033,358.643509,-57.804387
Tuc,358.643509,-57.804387,357.662859,-57.804948
Tuc,357.662859,-57.804948,356.682192,-57.805717
Tuc,356.682192,-57.805717,355.701501,-57.806693
Tuc,355.701501,-57.806693,354.720782,-57.807876
Tuc,354.720782,-57.807876,353.740030,-57.809266
Tuc,353.740030,-57.809266,352.759237,-57.810863
Tuc,352.759237,-57.810863,351.778400,-57.812665
Tuc,351.778400,-57.812700,351.773371,-57.062700
Tuc,351.773371,-57.062700,351.768540,-56.312700
Tuc,351.768500,-56.312700,350.786551,-56.314710
Tuc,350.786551,-56.314710,349.804550,-56.316925
Tuc,349.804550,-56.316925,348.822490,-56.319344
Tuc,348.822490,-56.319344,347.840367,-56.321967
Tuc,347.840367,-56.321967,346.858176,-56.324793
Tuc,346.858176,-56.324793,345.875912,-56.327822
Tuc,345.875912,-56.327822,344.893569,-56.331051
Tuc,344.893569,-56.331051,343.911142,-56.334481
Tuc,343.911142,-56.334481,342.928628,-56.338110
Tuc,342.928628,-56.338110,341.946019,-56.341937
Tuc,341.946019,-56.341937,340.963312,-56.345962
Tuc,340.963312,-56.345962,339.980502,-56.350182
Tuc,339.980502,-56.350182,338.997582,-56.354597
Tuc,338.997582,-56.354597,338.014550,-56.359206
Tuc,338.014550,-56.359206,337.031399,-56.364007
Tuc,337.031399,-56.364007,336.048125,-56.368999
Tuc,336.048125,-56.368999,335.064723,-56.374180
Tuc,335.064723,-56.374180,334.081188,-56.379549
Tuc,334.081188,-56.379549,333.097516,-56.385104
Tuc,333.097516,-56.385104,332.113701,-56.390844
Tuc,332.113700,-56.390800,332.132642,-57.345293
Tuc,332.132642,-57.345293,332.152594,-58.299784
Tuc,332.152594,-58.299784,332.173653,-59.254271
Tuc,332.173653,-59.254271,332.195926,-60.208754
Tuc,332.195926,-60.208754,332.219534,-61.163234
Tuc,332.219534,-61.163234,332.244615,-62.117709
Tuc,332.244615,-62.117709,332.271327,-63.072179
Tuc,332.271327,-63.072179,332.299850,-64.026644
Tuc,332.299850,-64.026644,332.330394,-64.981103
Tuc,332.330394,-64.981103,332.363199,-65.935556
Tuc,332.363199,-65.935556,332.398547,-66.890000
Tuc,332.398600,-66.890000,333.373370,-66.884313
Tuc,333.373370,-66.884313,334.347924,-66.878808
Tuc,334.347924,-66.878808,335.322268,-66.873489
Tuc,335.322268,-66.873489,336.296412,-66.868357
Tuc,336.296412,-66.868357,337.270361,-66.863412
Tuc,337.270361,-66.863412,338.244123,-66.858657
Tuc,338.244123,-66.858657,339.217706,-66.854092
Tuc,339.217706,-66.854092,340.191117,-66.849719
Tuc,340.191117,-66.849719,341.164363,-66.845540
Tuc,341.164363,-66.845540,342.137453,-66.841555
Tuc,342.137453,-66.841555,343.110393,-66.837765
Tuc,343.110393,-66.837765,344.083192,-66.834172
Tuc,344.083192,-66.834172,345.055856,-66.830776
Tuc,345.055856,-66.830776,346.028394,-66.827579
Tuc,346.028394,-66.827579,347.000814,-66.824581
Tuc,347.000814,-66.824581,347.973122,-66.821783
Tuc,347.973122,-66.821783,348.945327,-66.819187
Tuc,348.945327,-66.819187,349.917437,-66.816792
Tuc,349.917437,-66.816792,350.889458,-66.814599
Tuc,350.889458,-66.814599,351.861400,-66.812610
Tuc,351.861400,-66.812600,351.873613,-67.750092
Tuc,351.873613,-67.750092,351.886844,-68.687583
Tuc,351.886844,-68.687583,351.901234,-69.625073
Tuc,351.901234,-69.625073,351.916949,-70.562562
Tuc,351.916949,-70.562562,351.934194,-71.500050
Tuc,351.934194,-71.500050,351.953211,-72.437535
Tuc,351.953211,-72.437535,351.974303,-73.375019
Tuc,351.974303,-73.375019,351.997840,-74.312500
UMa,145.709200,41.431700,144.824222,41.438004
UMa,144.824222,41.438004,143.939158,41.444444
UMa,143.939158,41.444444,143.054008,41.451017
UMa,143.054008,41.451017,142.168769,41.457723
UMa,142.168769,41.457723,141.283439,41.464561
UMa,141.283439,41.464561,140.398017,41.471527
UMa,140.398017,41.471527,139.512500,41.478621
UMa,139.512500,41.478600,139.524656,42.311887
UMa,139.524656,42.311887,139.537137,43.145172
UMa,139.537137,43.145172,139.549964,43.978457
UMa,139.549964,43.978457,139.563156,44.811739
UMa,139.563156,44.811739,139.576735,45.645020
UMa,139.576735,45.645020,139.590724,46.478300
UMa,139.590700,46.478300,138.662230,46.485873
UMa,138.662230,46.485873,137.733632,46.493582
UMa,137.733632,46.493582,136.804903,46.501427
UMa,136.804903,46.501427,135.876042,46.509404
UMa,135.876042,46.509404,134.947045,46.517512
UMa,134.947045,46.517512,134.017911,46.525749
UMa,134.017911,46.525749,133.088638,46.534112
UMa,133.088638,46.534112,132.159223,46.542599
UMa,132.159223,46.542599,131.229664,46.551209
UMa,131.229664,46.551209,130.299958,46.559938
UMa,130.299958,46.559938,129.370105,46.568785
UMa,129.370105,46.568785,128.440101,46.577747
UMa,128.440100,46.577700,128.459490,47.506180
UMa,128.459490,47.506180,128.479578,48.434657
UMa,128.479578,48.434657,128.500414,49.363131
UMa,128.500414,49.363131,128.522052,50.291600
UMa,128.522052,50.291600,128.544551,51.220065
UMa,128.544551,51.220065,128.567977,52.148526
UMa,128.567977,52.148526,128.592401,53.076982
UMa,128.592401,53.076982,128.617901,54.005432
UMa,128.617901,54.005432,128.644565,54.933878
UMa,128.644565,54.933878,128.672489,55.862316
UMa,128.672489,55.862316,128.701781,56.790749
UMa,128.701781,56.790749,128.732560,57.719174
UMa,128.732560,57.719174,128.764960,58.647591
UMa,128.764960,58.647591,128.799130,59.576000
UMa,128.799100,59.576000,127.847041,59.585291
UMa,127.847041,59.585291,126.894721,59.594700
UMa,126.894721,59.594700,125.942138,59.604223
UMa,125.942138,59.604223,124.989288,59.613858
UMa,124.989288,59.613858,124.036167,59.623603
UMa,124.036167,59.623603,123.082772,59.633455
UMa,123.082772,59.633455,122.129100,59.643410
UMa,122.129100,59.643400,122.169877,60.607473
UMa,122.169877,60.607473,122.213165,61.571533
UMa,122.213165,61.571533,122.259231,62.535579
UMa,122.259231,62.535579,122.308380,63.499608
UMa,122.308380,63.499608,122.360961,64.463620
UMa,122.360961,64.463620,122.417382,65.427611
UMa,122.417382,65.427611,122.478114,66.391580
UMa,122.478114,66.391580,122.543709,67.355523
UMa,122.543709,67.355523,122.614818,68.319437
UMa,122.614818,68.319437,122.692211,69.283318
UMa,122.692211,69.283318,122.776810,70.247161
UMa,122.776810,70.247161,122.869726,71.210961
UMa,122.869726,71.210961,122.972309,72.174710
UMa,122.972309,72.174710,123.086218,73.138400
UMa,123.086200,73.138400,124.012966,73.128720
UMa,124.012966,73.128720,124.939232,73.119142
UMa,124.939232,73.119142,125.865003,73.109668
UMa,125.865003,73.109668,126.790285,73.100302
UMa,126.790285,73.100302,127.715086,73.091044
UMa,127.715086,73.091044,128.639411,73.081898
UMa,128.639411,73.081898,129.563268,73.072866
UMa,129.563268,73.072866,130.486663,73.063950
UMa,130.486663,73.063950,131.409602,73.055152
UMa,131.409602,73.055152,132.332093,73.046475
UMa,132.332093,73.046475,133.254142,73.037921
UMa,133.254142,73.037921,134.175757,73.029492
UMa,134.175757,73.029492,135.096945,73.021190
UMa,135.096945,73.021190,136.017713,73.013017
UMa,136.017713,73.013017,136.938068,73.004975
UMa,136.938068,73.004975,137.858017,72.997067
UMa,137.858017,72.997067,138.777568,72.989294
UMa,138.777568,72.989294,139.696728,72.981658
UMa,139.696728,72.981658,140.615506,72.974161
UMa,140.615500,72.974100,141.570222,72.966456
UMa,141.570222,72.966456,142.524546,72.958967
UMa,142.524546,72.958967,143.478482,72.951634
UMa,143.478482,72.951634,144.432038,72.944459
UMa,144.432038,72.944459,145.385223,72.937445
UMa,145.385223,72.937445,146.338046,72.930592
UMa,146.338046,72.930592,147.290516,72.923904
UMa,147.290516,72.923904,148.242642,72.917382
UMa,148.242642,72.917382,149.194433,72.911027
UMa,149.194433,72.911027,150.145898,72.904842
UMa,150.145898,72.904842,151.097047,72.898827
UMa,151.097047,72.898827,152.047888,72.892985
UMa,152.047888,72.892985,152.998431,72.887317
UMa,152.998431,72.887317,153.948685,72.881824
UMa,153.948685,72.881824,154.898660,72.876508
UMa,154.898660,72.876508,155.848365,72.871371
UMa,155.848365,72.871371,156.797810,72.866414
UMa,156.797810,72.866414,157.747003,72.861638
UMa,157.747003,72.861638,158.695956,72.857044
UMa,158.695956,72.857044,159.644677,72.852633
UMa,159.644677,72.852633,160.593175,72.848408
UMa,160.593175,72.848408,161.541462,72.844368
UMa,161.541462,72.844368,162.489545,72.840515
UMa,162.489545,72.840515,163.437436,72.836850
UMa,163.437436,72.836850,164.385144,72.833374
UMa,164.385144,72.833374,165.332678,72.830088
UMa,165.332678,72.830088,166.280050,72.826992
UMa,166.280050,72.826992,167.227267,72.824088
UMa,167.227267,72.824088,168.174341,72.821377
UMa,168.174341,72.821377,169.121281,72.818858
UMa,169.121281,72.818858,170.068098,72.816533
UMa,170.068098,72.816533,171.014800,72.814402
UMa,171.014800,72.814402,171.961399,72.812466
UMa,171.961400,72.812500,171.942851,71.937517
